,avg_dist,avg_rating_by_driver,avg_rating_of_driver,avg_surge,phone,surge_pct,trips_in_first_30_days,luxury_car_user,weekday_pct,dayssince,Winterfell,Astapor
3465,5.26,4.7,5.0,1.07,True,14.3,5,False,71.4,163,1,0
22545,13.18,5.0,4.601559291274656,1.0,False,0.0,0,False,0.0,152,1,0
3106,3.97,4.6,3.6,1.0,False,0.0,4,False,27.8,158,1,0
1122,3.55,4.9,4.6,1.14,False,11.4,10,True,48.6,151,0,1
16525,3.03,4.9,4.8,1.0,False,0.0,12,False,74.2,156,1,0
44944,2.83,4.6,4.3,1.08,False,12.5,3,False,50.0,171,1,0
18410,3.09,4.5,4.8,1.0,False,0.0,5,False,40.0,176,1,0
40926,7.43,5.0,4.5,1.0,False,0.0,0,False,0.0,158,1,0
15368,4.07,5.0,5.0,1.03,False,11.1,2,True,55.6,178,1,0
2171,4.21,4.7,4.6,1.22,False,27.8,1,True,38.9,164,0,1
22506,2.49,5.0,4.7,1.0,False,0.0,4,False,25.0,157,1,0
15252,12.67,5.0,5.0,1.17,False,33.3,0,True,0.0,177,0,1
14342,4.65,4.8,4.0,1.0,True,0.0,5,False,16.7,157,1,0
46769,5.32,4.9,4.1,1.0,False,0.0,2,True,45.5,170,1,0
26117,1.17,5.0,4.3,1.0,False,0.0,0,False,0.0,159,0,1
9423,21.48,5.0,4.7,1.0,False,0.0,2,False,66.7,181,0,1
46595,2.35,4.7,4.7,1.0,False,0.0,1,True,85.7,165,0,1
38760,3.49,4.9,4.0,1.0,True,0.0,28,False,92.9,180,1,0
46137,7.8,5.0,4.0,1.0,True,0.0,3,False,100.0,155,0,1
22446,1.58,4.3,4.6,1.19,False,18.8,4,False,50.0,163,0,1
40417,11.57,5.0,4.601559291274656,1.0,True,0.0,1,False,0.0,157,1,0
24032,1.48,5.0,5.0,1.0,False,0.0,3,False,100.0,175,0,1
6247,10.36,5.0,5.0,1.0,True,0.0,1,False,100.0,169,0,0
8339,3.06,5.0,5.0,1.0,True,0.0,0,True,0.0,178,0,1
14071,5.56,5.0,5.0,1.0,True,0.0,4,True,40.0,151,0,1
35491,1.77,4.6,4.8,1.19,False,37.5,2,False,75.0,169,0,1
28208,3.44,4.7,4.5,1.15,False,30.0,1,True,66.7,151,0,1
14445,10.15,5.0,5.0,1.0,False,0.0,0,False,100.0,155,1,0
17751,13.21,5.0,5.0,1.0,True,0.0,0,True,0.0,167,1,0
1698,5.93,4.6,4.9,1.23,False,26.1,9,False,39.1,157,1,0
26153,37.57,5.0,5.0,1.0,True,0.0,2,False,50.0,171,0,1
4184,1.31,5.0,5.0,1.0,True,0.0,0,False,0.0,176,0,1
19290,2.34,4.8,5.0,1.04,True,16.7,5,False,100.0,159,0,1
18250,6.75,5.0,4.601559291274656,1.0,False,0.0,2,False,100.0,165,1,0
4752,10.4,5.0,5.0,1.0,True,0.0,1,False,100.0,169,0,1
2613,3.52,4.8,4.8,1.21,False,14.3,1,True,57.1,158,1,0
32896,3.36,4.8,4.5,1.01,False,5.9,3,False,47.1,170,0,0
22885,4.59,3.5,5.0,1.38,True,50.0,2,False,0.0,175,0,0
31341,12.4,5.0,5.0,1.0,False,0.0,2,False,0.0,172,1,0
29570,5.63,4.3,3.9,1.21,False,14.7,4,False,58.8,156,0,1
22404,2.73,4.7,4.7,1.13,True,10.0,1,True,70.0,168,0,1
12463,10.08,4.9,5.0,1.04,False,14.3,2,False,28.6,171,1,0
22499,2.07,5.0,4.8,1.1,False,18.2,4,True,36.4,156,0,0
29678,3.35,4.5,5.0,1.12,True,10.5,2,True,73.7,158,1,0
47269,13.38,5.0,4.7,1.0,False,0.0,4,False,20.0,165,0,0
18610,3.23,5.0,3.9,1.02,False,5.0,0,False,40.0,167,0,1
5675,13.63,5.0,5.0,1.0,False,0.0,0,False,100.0,160,0,0
22896,13.5,5.0,4.601559291274656,1.0,False,0.0,0,False,100.0,156,0,0
11923,2.51,4.8,5.0,1.08,False,11.1,2,False,64.8,162,0,0
11834,1.82,4.0,5.0,1.0,True,0.0,4,True,20.0,162,0,0
45262,5.37,4.77815819594771,5.0,2.0,False,100.0,0,True,100.0,156,0,1
14965,14.45,5.0,4.601559291274656,1.0,True,0.0,1,False,100.0,174,1,0
49461,3.2,4.8,4.0,1.09,True,12.5,0,False,37.5,165,0,1
34102,2.5,5.0,4.9,1.03,False,13.3,6,True,86.7,161,0,0
23080,2.09,4.8,4.3,1.0,False,0.0,1,False,22.2,179,1,0
2848,6.17,5.0,4.601559291274656,1.0,False,0.0,1,True,33.3,167,0,1
6190,6.57,5.0,5.0,1.3,False,20.0,2,True,40.0,178,0,1
1048,1.93,5.0,5.0,1.0,False,0.0,4,False,75.0,164,1,0
235,1.62,5.0,4.0,1.0,True,0.0,0,True,42.9,181,1,0
32297,11.34,5.0,5.0,1.0,False,0.0,0,False,100.0,172,1,0
38738,1.86,4.8,4.9,1.04,False,6.7,3,False,71.1,174,0,0
26104,2.03,4.5,4.0,1.38,False,50.0,0,False,50.0,159,1,0
18602,3.6,4.0,4.601559291274656,1.17,True,33.3,0,False,33.3,165,0,1
5416,6.58,4.0,4.0,1.0,False,0.0,0,False,100.0,174,1,0
27891,13.4,5.0,5.0,1.0,False,0.0,0,False,100.0,179,1,0
11515,2.05,4.6,3.6,1.03,False,6.9,7,False,58.6,159,1,0
1336,13.37,4.7,4.601559291274656,1.0,False,0.0,1,True,33.3,168,0,1
19264,4.31,4.9,4.2,1.0,True,0.0,3,True,50.0,158,0,1
41839,1.88,4.9,4.8,1.39,False,33.3,7,False,66.7,165,0,1
5797,4.59,5.0,4.601559291274656,1.0,True,0.0,1,False,100.0,179,0,1
27630,4.67,5.0,3.0,1.0,True,0.0,0,False,100.0,158,1,0
24953,2.12,4.8,5.0,1.06,False,25.0,1,False,41.7,157,0,0
24755,3.28,5.0,5.0,1.25,False,100.0,0,False,100.0,171,1,0
13738,2.96,4.6,4.0,1.07,False,9.1,0,True,18.2,163,0,1
24786,4.09,4.8,4.6,1.14,False,16.7,4,True,61.1,165,0,0
766,2.82,5.0,4.0,1.0,True,0.0,0,True,100.0,179,0,1
7441,1.93,5.0,5.0,1.0,False,0.0,1,False,100.0,179,1,0
13453,2.65,4.5,5.0,1.01,True,1.0,27,True,66.0,175,1,0
12615,3.12,4.8,4.8,1.0,False,0.0,2,True,33.3,164,1,0
41650,3.83,4.9,5.0,1.14,False,7.1,0,True,92.9,159,1,0
17418,14.58,5.0,4.601559291274656,1.0,True,0.0,1,False,100.0,168,0,1
5090,1.84,4.8,5.0,1.21,False,8.3,1,True,50.0,170,1,0
28229,2.91,5.0,5.0,1.0,True,0.0,2,False,100.0,154,1,0
47530,1.12,4.0,5.0,1.0,False,0.0,0,False,0.0,165,1,0
7282,2.59,4.2,4.8,1.0,True,0.0,2,False,100.0,164,0,0
24365,4.26,4.8,5.0,1.0,False,0.0,0,True,65.0,181,1,0
19823,5.95,5.0,5.0,1.15,False,20.0,1,False,20.0,152,0,0
40155,6.73,5.0,5.0,1.0,True,0.0,1,False,0.0,171,0,1
27906,18.23,5.0,4.601559291274656,1.0,False,0.0,0,True,100.0,173,1,0
14978,31.94,5.0,5.0,1.0,False,0.0,1,True,100.0,152,0,0
9494,4.75,4.5,5.0,1.0,False,0.0,0,True,0.0,171,0,1
48851,2.64,5.0,4.601559291274656,1.0,False,0.0,0,False,0.0,178,0,0
821,2.96,4.3,4.0,1.04,False,4.8,2,True,100.0,175,0,1
24295,10.81,4.5,4.9,1.01,False,0.7,5,True,91.9,177,0,0
42474,1.23,5.0,5.0,1.0,False,0.0,1,True,50.0,158,0,0
13765,7.1,5.0,5.0,1.0,False,0.0,0,True,0.0,170,0,0
48848,1.13,5.0,5.0,1.0,False,0.0,2,True,100.0,166,0,1
13217,27.59,5.0,5.0,1.0,True,0.0,5,False,80.0,151,0,0
8949,7.79,5.0,4.3,1.02,False,8.3,3,True,50.0,166,0,1
25932,1.64,4.0,5.0,1.0,False,0.0,0,False,50.0,162,1,0
49870,1.9,5.0,4.8,1.04,False,14.3,0,True,14.3,163,0,1
2658,2.15,5.0,5.0,1.0,False,0.0,2,False,71.4,161,0,0
29345,1.4,4.7,4.601559291274656,1.0,False,0.0,1,False,0.0,159,1,0
12032,14.24,5.0,4.601559291274656,1.0,False,0.0,0,True,100.0,162,0,0
27824,6.03,5.0,4.601559291274656,1.0,True,0.0,1,False,0.0,158,1,0
1640,2.25,4.8,5.0,1.0,False,0.0,2,False,100.0,155,0,1
25434,8.48,4.3,5.0,1.13,True,33.3,2,True,33.3,171,0,0
6258,1.54,3.0,4.0,1.0,False,0.0,0,False,100.0,157,1,0
45609,3.65,5.0,5.0,1.09,False,12.5,3,False,75.0,152,0,0
38902,10.72,5.0,4.601559291274656,1.0,False,0.0,1,False,100.0,180,1,0
6545,13.78,5.0,5.0,1.0,False,0.0,0,True,100.0,152,1,0
40687,2.0,4.4,4.2,1.05,False,9.7,0,True,32.3,164,0,0
39566,4.79,4.9,5.0,1.0,True,0.0,2,False,50.0,179,0,1
37981,5.2,4.4,4.5,1.06,False,25.0,2,True,62.5,164,0,0
14135,27.62,5.0,4.601559291274656,1.0,False,0.0,0,False,100.0,153,0,1
23135,1.63,5.0,5.0,1.0,False,0.0,0,False,0.0,152,0,1
20851,7.91,5.0,3.0,1.0,False,0.0,2,False,50.0,175,0,1
6020,3.66,4.6,4.5,1.01,True,2.8,2,True,50.0,181,1,0
4261,12.94,5.0,5.0,1.0,False,0.0,1,True,100.0,165,1,0
17895,6.42,4.6,3.5,1.35,False,20.0,2,False,80.0,160,1,0
28320,1.08,3.2,4.5,1.0,False,0.0,3,False,100.0,176,1,0
5733,12.13,5.0,4.601559291274656,1.0,False,0.0,1,True,100.0,155,0,0
5265,1.62,4.5,4.4,1.02,False,9.1,7,True,63.6,168,0,1
45802,2.83,5.0,4.601559291274656,2.25,True,100.0,0,True,0.0,177,1,0
24428,3.78,4.4,4.4,1.06,False,7.7,1,True,61.5,165,1,0
8387,6.86,4.7,5.0,1.0,True,0.0,4,True,66.7,174,1,0
23851,7.55,5.0,4.8,1.0,False,0.0,3,False,90.9,176,0,0
19207,7.89,5.0,5.0,1.0,True,0.0,1,False,20.0,158,1,0
26010,2.61,4.5,4.9,1.0,False,0.0,11,False,90.5,172,0,1
24657,1.78,4.2,5.0,1.0,False,0.0,0,True,83.3,157,1,0
41362,3.69,4.7,5.0,1.0,False,0.0,1,False,66.7,179,0,1
10613,3.43,5.0,5.0,1.0,True,0.0,0,False,0.0,155,1,0
21370,4.92,5.0,4.5,1.0,False,0.0,0,False,50.0,170,0,0
30740,2.88,5.0,5.0,1.0,True,0.0,0,False,100.0,151,0,1
25153,3.06,4.7,5.0,1.11,False,14.3,7,True,0.0,176,0,1
23041,1.72,4.7,4.8,1.23,False,35.5,5,False,71.0,181,0,0
5324,5.08,5.0,5.0,1.25,False,33.3,2,False,66.7,157,0,1
43788,4.11,5.0,5.0,1.0,False,0.0,1,False,75.0,171,1,0
18522,5.9,5.0,4.601559291274656,1.0,True,0.0,1,False,100.0,169,0,1
212,0.89,3.0,5.0,1.0,False,0.0,0,False,100.0,172,1,0
14702,1.95,5.0,4.601559291274656,1.0,True,0.0,1,False,0.0,176,1,0
26474,13.0,5.0,4.601559291274656,1.0,False,0.0,1,True,0.0,170,1,0
10882,2.0,4.7,4.3,1.07,False,4.2,3,True,75.0,169,0,0
7501,3.51,5.0,5.0,1.25,False,50.0,2,False,100.0,160,1,0
36030,55.6,5.0,5.0,1.0,True,0.0,0,True,50.0,163,0,0
49771,9.75,4.9,4.9,1.0,True,0.0,9,False,57.1,154,1,0
3051,2.74,5.0,4.601559291274656,1.0,False,0.0,0,False,100.0,179,1,0
4148,16.31,5.0,3.0,1.0,False,0.0,0,False,50.0,181,0,0
30169,4.2,4.5,4.601559291274656,1.0,True,0.0,0,True,50.0,174,0,1
26053,5.57,4.9,4.8,1.23,False,24.0,14,True,72.0,151,0,1
43359,16.62,5.0,5.0,1.0,False,0.0,1,False,100.0,164,1,0
18108,6.16,5.0,5.0,1.0,True,0.0,3,False,50.0,165,1,0
9215,2.64,5.0,5.0,1.0,False,0.0,0,True,100.0,173,0,1
49010,13.62,5.0,4.0,1.0,True,0.0,1,True,100.0,159,0,1
41549,5.94,4.8,5.0,1.01,True,2.3,4,True,51.2,180,0,0
48973,10.43,4.0,5.0,1.0,False,0.0,1,False,0.0,164,1,0
47176,2.58,4.7,4.8,1.38,False,50.0,0,False,25.0,178,1,0
9134,2.58,4.8,4.4,1.22,False,44.4,0,True,66.7,175,0,1
47790,2.4,4.0,5.0,1.0,True,0.0,0,True,0.0,172,1,0
17261,4.65,5.0,5.0,1.0,False,0.0,0,False,100.0,173,0,1
49182,3.61,5.0,4.601559291274656,1.0,False,0.0,1,False,0.0,157,0,1
47524,2.44,5.0,5.0,1.13,True,50.0,0,False,100.0,179,0,0
35601,3.02,5.0,4.5,1.0,True,0.0,2,True,0.0,179,0,0
8363,3.0,5.0,5.0,1.13,False,50.0,2,False,0.0,164,0,1
26556,2.06,5.0,5.0,1.0,False,0.0,1,True,0.0,172,1,0
12881,20.18,5.0,4.0,1.0,False,0.0,0,False,100.0,152,0,0
14040,14.16,4.7,5.0,1.0,False,0.0,1,True,100.0,167,0,0
29990,1.51,5.0,4.601559291274656,1.0,False,0.0,1,True,100.0,159,0,0
5790,10.92,4.9,4.0,1.0,False,0.0,4,True,72.2,157,1,0
22231,14.25,5.0,5.0,1.0,False,0.0,1,True,50.0,171,0,0
9167,3.81,5.0,5.0,1.0,False,0.0,3,True,66.7,173,0,1
29708,12.0,4.9,4.7,1.0,False,0.0,2,False,85.7,156,1,0
3060,3.7,5.0,4.4,1.0,False,0.0,5,True,80.0,152,1,0
26594,3.02,4.6,4.2,1.0,False,0.0,8,True,67.2,169,0,1
116,0.0,5.0,5.0,1.0,True,0.0,1,False,100.0,172,1,0
19316,4.38,4.4,4.3,1.4,False,20.0,2,False,100.0,175,1,0
20978,14.72,5.0,5.0,1.0,False,0.0,0,False,0.0,181,1,0
32585,10.81,5.0,5.0,1.42,False,33.3,1,False,100.0,172,0,0
38924,3.77,4.9,4.3,1.4,False,36.4,6,True,36.4,163,0,1
19527,2.45,5.0,4.601559291274656,1.0,False,0.0,1,False,0.0,163,1,0
31109,4.12,4.0,3.0,1.0,False,0.0,0,False,100.0,179,1,0
42285,3.9,4.9,5.0,1.03,True,6.7,4,False,80.0,161,1,0
27651,15.83,5.0,5.0,1.0,False,0.0,1,True,100.0,175,1,0
35623,10.29,4.5,4.0,1.0,True,0.0,2,False,0.0,151,1,0
44476,2.06,4.8,4.7,1.18,False,20.0,12,True,64.4,178,0,1
8391,3.54,4.9,4.4,1.01,False,5.1,2,True,64.1,174,0,0
21004,9.73,5.0,5.0,1.0,True,0.0,1,False,100.0,161,1,0
6911,14.21,5.0,5.0,1.0,False,0.0,0,False,100.0,178,1,0
26835,2.09,4.7,5.0,1.05,False,8.3,8,False,41.7,170,0,0
22912,6.13,4.6,5.0,1.0,True,0.0,5,False,33.3,175,1,0
27344,2.6,4.9,5.0,1.11,False,28.6,0,False,57.1,174,0,0
28941,8.0,4.9,4.9,1.0,False,0.0,3,False,72.7,172,0,0
29791,8.35,5.0,5.0,1.0,True,0.0,2,False,100.0,160,0,1
18065,42.99,5.0,4.601559291274656,1.0,True,0.0,0,False,0.0,175,0,1
17110,2.12,5.0,4.0,1.0,False,0.0,0,True,0.0,158,1,0
5589,2.72,5.0,5.0,1.0,True,0.0,5,True,60.0,169,0,0
14717,1.63,4.2,5.0,1.08,False,16.7,6,False,50.0,158,0,0
22262,17.02,4.5,5.0,1.0,True,0.0,2,True,100.0,162,1,0
34165,2.85,5.0,4.601559291274656,1.0,False,0.0,0,False,100.0,181,0,1
14229,1.44,5.0,5.0,1.0,False,0.0,0,False,0.0,158,1,0
15179,13.99,5.0,5.0,1.0,False,0.0,1,False,100.0,156,1,0
15029,5.68,4.5,2.6,1.15,True,40.0,2,False,10.0,151,0,1
48279,2.95,4.9,5.0,1.0,False,0.0,6,False,52.6,172,0,0
24601,2.99,5.0,5.0,1.0,True,0.0,2,False,100.0,154,1,0
38442,12.85,5.0,5.0,1.0,False,0.0,0,True,0.0,161,1,0
75,1.45,4.0,5.0,1.0,True,0.0,0,False,0.0,161,1,0
48651,1.22,4.7,5.0,1.0,True,0.0,3,True,66.7,173,0,1
32435,11.46,5.0,4.601559291274656,1.0,False,0.0,1,False,100.0,166,1,0
12327,5.47,5.0,4.6,1.02,True,10.0,2,False,90.0,166,1,0
1139,10.55,4.0,4.601559291274656,1.0,True,0.0,1,True,100.0,155,1,0
24328,1.11,5.0,4.0,1.0,True,0.0,0,False,100.0,167,0,1
40110,8.29,5.0,4.0,1.0,False,0.0,0,True,100.0,167,0,1
6101,6.29,4.7,5.0,1.0,False,0.0,1,False,33.3,157,1,0
31707,3.04,4.9,4.8,1.15,False,25.0,1,True,53.6,159,0,0
7897,1.98,5.0,5.0,1.0,False,0.0,1,False,0.0,156,0,0
29865,5.08,5.0,5.0,1.0,False,0.0,0,True,100.0,164,0,0
23035,5.19,4.8,4.8,1.15,False,27.3,3,True,63.6,165,0,0
20012,15.61,5.0,4.601559291274656,1.0,True,0.0,1,True,100.0,168,0,1
11971,1.12,5.0,4.601559291274656,1.0,True,0.0,3,False,100.0,167,1,0
49629,2.04,5.0,5.0,1.0,False,0.0,3,False,100.0,180,1,0
12643,3.78,4.9,4.4,1.0,False,0.0,1,True,83.3,151,0,1
30136,1.92,4.8,4.9,1.26,False,37.0,11,True,49.3,153,0,0
6712,2.43,4.9,4.8,1.13,False,14.3,0,False,71.4,178,0,1
26125,3.56,4.7,5.0,1.0,True,0.0,1,False,0.0,157,1,0
9484,4.24,4.5,4.5,1.0,False,0.0,4,False,75.0,156,1,0
15287,3.43,5.0,5.0,1.19,False,25.0,2,False,100.0,158,0,1
196,8.0,4.8,4.0,1.0,False,0.0,3,True,62.5,155,1,0
30105,1.72,5.0,5.0,1.0,True,0.0,0,False,0.0,173,0,1
48224,13.66,5.0,5.0,1.0,False,0.0,2,False,100.0,175,0,1
44997,8.78,5.0,5.0,1.0,True,0.0,1,False,0.0,170,0,1
2841,6.1,4.8,5.0,1.0,False,0.0,2,False,33.3,171,0,0
18758,2.45,4.7,4.601559291274656,1.0,False,0.0,2,True,66.7,171,0,1
17716,6.49,4.7,4.3,1.0,False,0.0,4,False,50.0,151,0,0
2692,16.92,5.0,5.0,1.0,False,0.0,0,False,66.7,156,0,0
22677,3.79,4.8,4.0,1.06,False,5.0,4,False,15.0,178,1,0
9003,18.38,5.0,4.601559291274656,1.0,True,0.0,1,True,100.0,167,0,0
2981,0.95,5.0,5.0,1.0,False,0.0,0,False,0.0,172,1,0
11703,8.31,5.0,5.0,1.75,False,100.0,1,False,0.0,171,0,1
27007,2.63,5.0,5.0,1.0,True,0.0,5,False,33.3,165,1,0
11205,2.74,4.6,4.8,1.0,False,0.0,6,True,100.0,175,0,1
10470,1.37,5.0,4.601559291274656,1.0,True,0.0,0,False,100.0,181,0,1
12903,4.82,4.2,5.0,1.0,True,0.0,6,False,100.0,169,1,0
27773,2.71,5.0,5.0,1.0,False,0.0,0,True,0.0,180,0,1
45513,3.16,4.9,4.7,1.21,False,28.1,3,True,46.9,161,0,0
28045,16.7,5.0,4.601559291274656,1.0,False,0.0,2,True,100.0,177,1,0
38523,24.94,5.0,4.601559291274656,1.0,True,0.0,2,False,100.0,162,0,1
15664,2.58,5.0,5.0,1.0,False,0.0,0,False,50.0,155,1,0
26098,3.41,5.0,3.3,1.0,False,0.0,3,True,66.7,174,1,0
9523,2.55,5.0,5.0,1.0,False,0.0,0,False,100.0,163,0,1
15928,5.68,5.0,5.0,1.04,False,7.1,3,False,100.0,176,0,1
26805,21.42,5.0,4.601559291274656,1.25,True,100.0,1,False,0.0,172,1,0
42705,13.54,5.0,4.601559291274656,1.5,True,100.0,0,True,100.0,163,0,1
7576,13.21,5.0,4.601559291274656,1.0,False,0.0,0,True,100.0,179,0,1
36421,2.83,4.9,5.0,1.08,False,11.1,0,True,77.8,161,0,0
10667,16.74,5.0,4.0,1.0,True,0.0,2,True,50.0,163,0,0
34703,8.81,5.0,5.0,1.0,False,0.0,1,False,40.0,175,0,0
47224,27.66,5.0,4.8,1.25,False,16.7,3,True,83.3,158,1,0
37818,7.25,4.5,4.0,1.0,False,0.0,0,False,100.0,166,0,1
36998,4.02,4.5,4.5,1.02,False,3.8,18,True,92.3,157,1,0
18225,7.11,5.0,5.0,1.13,False,33.3,0,False,66.7,178,0,0
1653,4.7,5.0,5.0,1.0,False,0.0,0,False,60.0,156,0,0
30926,1.7,5.0,5.0,1.31,False,50.0,0,True,50.0,167,1,0
39128,9.39,4.8,5.0,1.0,False,0.0,2,False,25.0,176,1,0
15492,1.84,5.0,4.601559291274656,1.0,True,0.0,0,False,100.0,164,1,0
6748,5.15,5.0,5.0,1.0,False,0.0,0,True,100.0,167,0,1
36063,2.16,4.1,3.2,1.0,False,0.0,1,True,22.2,172,1,0
849,13.92,5.0,5.0,1.0,True,0.0,2,False,50.0,152,1,0
35418,8.14,4.7,4.3,1.33,False,33.3,3,False,33.3,171,0,0
20745,3.06,4.5,4.601559291274656,1.0,False,0.0,0,False,50.0,176,1,0
7960,5.64,4.8,4.7,1.17,False,16.7,6,True,43.3,176,1,0
33232,4.47,5.0,4.8,1.0,True,0.0,4,False,50.0,161,1,0
48123,6.83,5.0,4.5,1.0,False,0.0,2,False,50.0,165,1,0
12066,3.2,5.0,5.0,1.0,False,0.0,1,False,0.0,161,0,0
31263,6.33,5.0,4.5,1.0,True,0.0,2,True,0.0,164,0,1
7688,6.57,4.0,4.601559291274656,1.0,False,0.0,0,False,100.0,178,1,0
17834,2.81,5.0,5.0,1.0,False,0.0,0,True,100.0,156,0,0
6044,7.06,4.7,4.0,1.46,False,33.3,4,False,16.7,166,0,1
31954,3.97,5.0,5.0,1.75,False,100.0,2,False,0.0,177,1,0
42096,7.2,5.0,4.0,1.25,False,50.0,2,False,50.0,179,0,1
30744,2.17,4.8,4.3,1.15,False,15.4,8,False,53.8,179,1,0
20503,15.3,5.0,5.0,1.0,True,0.0,5,False,80.0,152,0,0
10036,6.23,5.0,3.0,1.0,False,0.0,0,False,40.0,166,0,1
2545,1.23,4.2,4.8,1.2,False,40.0,0,False,0.0,164,1,0
23187,1.5,3.7,5.0,1.0,False,0.0,3,False,0.0,172,0,1
23785,4.51,4.9,5.0,1.46,False,44.4,6,True,50.0,164,0,1
12939,3.94,5.0,5.0,1.13,True,50.0,1,True,50.0,163,0,1
8474,5.62,5.0,3.0,1.0,False,0.0,0,True,50.0,176,0,1
10077,2.32,5.0,5.0,1.0,False,0.0,0,False,0.0,155,1,0
1869,5.29,5.0,4.601559291274656,2.5,False,100.0,0,True,0.0,168,1,0
36534,1.27,5.0,5.0,1.0,False,0.0,2,True,66.7,166,0,1
22125,14.51,5.0,5.0,1.0,True,0.0,0,False,100.0,156,1,0
18382,2.22,5.0,4.9,1.0,True,0.0,3,False,62.5,165,1,0
13485,4.82,5.0,4.601559291274656,1.0,True,0.0,1,False,100.0,158,0,0
37729,1.47,4.0,4.0,1.0,True,0.0,1,True,100.0,174,1,0
28117,5.35,5.0,5.0,1.1,False,20.0,7,True,70.0,178,1,0
6270,5.21,5.0,4.0,1.0,False,0.0,1,True,33.3,177,1,0
9821,3.79,4.6,4.1,1.15,False,14.3,9,True,23.8,171,0,0
48264,2.37,4.7,4.9,1.18,True,14.3,5,False,100.0,162,0,1
20374,3.26,4.7,3.5,1.0,True,0.0,0,True,100.0,168,0,1
3227,3.49,5.0,3.0,1.0,True,0.0,2,False,50.0,151,1,0
2893,18.46,4.0,4.601559291274656,1.0,False,0.0,0,True,100.0,165,1,0
22040,2.04,5.0,5.0,1.0,True,0.0,0,False,0.0,170,0,0
44506,4.25,5.0,5.0,1.0,True,0.0,3,False,100.0,173,0,0
16540,2.59,5.0,5.0,1.14,False,28.6,1,False,71.4,181,1,0
16349,12.66,5.0,5.0,1.0,True,0.0,1,True,0.0,172,0,1
1759,2.7,4.8,4.5,1.15,False,7.7,3,True,100.0,167,0,1
8294,4.42,4.0,4.0,1.0,False,0.0,2,False,66.7,176,1,0
43072,3.31,3.5,5.0,1.0,False,0.0,2,False,100.0,154,1,0
25807,1.27,4.5,4.8,1.01,True,1.4,27,True,86.6,172,1,0
25512,2.77,5.0,4.601559291274656,2.0,False,100.0,0,False,0.0,173,0,0
6869,2.98,4.0,5.0,1.0,False,0.0,0,True,0.0,178,1,0
22233,1.74,5.0,4.601559291274656,1.0,False,0.0,0,False,100.0,151,0,0
33300,1.19,4.8,4.5,1.0,True,0.0,2,True,50.0,169,0,1
13759,4.79,4.2,4.8,1.13,False,16.7,0,False,83.3,152,0,1
26024,3.93,4.5,5.0,1.0,False,0.0,1,False,100.0,170,1,0
34897,15.47,3.0,4.601559291274656,1.0,False,0.0,0,False,100.0,164,1,0
45942,3.85,5.0,4.0,1.0,True,0.0,1,True,100.0,180,0,0
1954,3.25,5.0,5.0,1.0,False,0.0,2,True,0.0,171,1,0
13680,5.7,5.0,4.601559291274656,1.0,True,0.0,1,False,0.0,164,0,1
1141,19.4,5.0,4.601559291274656,1.0,False,0.0,1,False,100.0,166,0,1
17008,3.97,4.9,4.5,1.11,False,20.9,8,True,67.2,154,0,0
12400,3.96,4.9,5.0,1.0,False,0.0,0,True,100.0,152,1,0
30974,10.24,5.0,5.0,1.25,True,33.3,3,True,66.7,151,0,1
44568,4.48,4.6,4.3,1.0,False,0.0,2,False,100.0,176,0,1
42352,1.36,5.0,4.0,1.38,True,50.0,0,False,100.0,157,0,0
28786,8.33,5.0,5.0,1.0,True,0.0,0,False,100.0,167,0,1
15323,17.9,5.0,4.9,1.0,False,0.0,7,True,58.3,158,0,0
44502,6.6,5.0,4.601559291274656,1.0,False,0.0,0,False,0.0,181,0,0
17114,2.62,4.8,4.7,1.0,False,0.0,3,True,0.0,158,0,0
33768,2.06,5.0,5.0,1.0,True,0.0,4,False,100.0,160,0,0
2916,1.23,5.0,4.7,1.67,False,33.3,1,False,66.7,176,1,0
47785,3.32,4.9,4.9,1.08,False,11.1,3,True,88.9,169,1,0
34870,1.74,4.1,4.7,1.0,False,0.0,0,False,87.5,167,1,0
14813,1.61,4.7,4.5,1.0,True,0.0,0,True,33.3,171,0,1
15936,6.23,4.6,5.0,1.07,False,8.3,6,True,83.3,155,0,1
34360,5.83,4.8,4.9,1.0,False,0.0,13,True,88.2,159,0,1
19586,3.31,5.0,4.601559291274656,1.25,True,33.3,0,True,0.0,167,1,0
29237,2.02,3.0,5.0,1.0,False,0.0,2,True,50.0,158,1,0
23380,3.21,5.0,5.0,1.0,False,0.0,2,False,100.0,162,1,0
10637,2.1,5.0,4.601559291274656,1.0,True,0.0,0,False,100.0,162,0,1
28514,3.05,4.7,4.9,1.06,False,7.2,10,True,59.4,163,0,1
43092,3.62,5.0,5.0,1.0,False,0.0,1,False,100.0,167,1,0
34742,11.56,4.9,5.0,1.01,False,4.8,1,True,95.2,171,0,1
30526,3.75,4.0,5.0,1.0,False,0.0,0,False,0.0,175,0,1
32847,2.86,4.6,4.9,1.08,True,9.0,19,True,55.1,157,1,0
29399,2.58,4.5,5.0,1.0,False,0.0,0,False,100.0,158,1,0
18663,3.39,4.4,5.0,1.11,False,14.3,1,False,35.7,175,1,0
32625,3.93,5.0,4.601559291274656,1.0,False,0.0,0,True,0.0,163,0,1
12971,4.09,5.0,4.0,1.0,False,0.0,1,False,100.0,176,0,1
37294,8.12,5.0,5.0,1.0,False,0.0,5,True,100.0,151,0,1
19689,1.2,4.8,5.0,1.0,True,0.0,4,False,100.0,152,0,0
